"","date","tank","block","trt","order","sync","ones","mass_mg","doy","timetoemerge","cumulative_metas","cumulative_biom"
"1026",2019-07-12,19,2,"late_low","late","low",1,220.4,193,88,5,889.3
"1027",2019-07-12,19,2,"late_low","late","low",1,178.7,193,88,6,1068
"1028",2019-07-12,24,3,"early_med","early","med",1,225.3,193,88,32,5362.68455034589
"1029",2019-07-12,24,3,"early_med","early","med",1,254.6,193,88,33,5617.28455034589
"1030",2019-07-12,32,4,"same_low","same","low",1,190.2,193,88,21,3676.7
"1031",2019-07-12,34,4,"same_high","same","high",1,186.5,193,88,4,692.2
"1032",2019-07-12,34,4,"same_high","same","high",1,156.5,193,88,5,848.7
"1033",2019-07-12,35,4,"same_med","same","med",1,166.3,193,88,25,4414.35365103766
"1034",2019-07-12,36,4,"late_high","late","high",1,156.5,193,88,10,1630.2
"1035",2019-07-12,37,4,"early_high","early","high",1,356.7,193,88,35,7152.28455034589
"1036",2019-07-12,39,4,"late_med","late","med",1,226.2,193,88,22,4774.6
"1037",2019-07-12,39,4,"late_med","late","med",1,177.7,193,88,23,4952.3
"1038",2019-07-12,43,5,"same_med","same","med",1,183.1,193,88,24,4516.06910069178
"1039",2019-07-12,44,5,"same_high","same","high",1,225.4,193,88,13,2191.28455034589
"1040",2019-07-12,49,5,"late_med","late","med",1,136.7,193,88,2,295.6
"1041",2019-07-12,52,6,"early_high","early","high",1,246.9,193,88,25,4256.83820138355
"1042",2019-07-12,59,6,"late_low","late","low",1,168.4,193,88,13,1887.28455034589
"1043",2019-07-13,1,1,"early_high","early","high",1,175.1,194,89,15,2487.55365103766
"1044",2019-07-13,1,1,"early_high","early","high",1,194.6,194,89,16,2682.15365103766
"1045",2019-07-13,1,1,"early_high","early","high",1,183.8,194,89,17,2865.95365103766
"1046",2019-07-13,5,1,"same_med","same","med",1,189.3,194,89,18,3133.7
"1047",2019-07-13,7,1,"late_high","late","high",1,136.7,194,89,4,558.4
"1048",2019-07-13,7,1,"late_high","late","high",1,153.1,194,89,5,711.5
"1049",2019-07-13,7,1,"late_high","late","high",1,135.4,194,89,6,846.9
"1050",2019-07-13,10,1,"cont_high","cont","high",1,198.8,194,89,14,2387.58455034589
"1051",2019-07-13,23,3,"late_low","late","low",1,170.1,194,89,8,1260
